id	主题1	主题2	主题3
7475	26	18	19
7476	20	23	18
7477	18	25	10
7478	18	13	19
7479	6	4	9
748	25	19	18
7480	3	18	19
7481	3	13	12
7482	18	19	1
7484	18	3	11
7485	3	18	19
7486	18	19	1
7487	18	13	15
7488	18	19	1
7489	13	10	18
749	7	18	12
7490	13	18	6
7491	3	19	18
7492	6	21	18
7493	3	18	22
7494	13	18	19
7495	18	3	19
7496	6	3	18
7497	18	13	19
7498	4	22	18
7499	21	12	20
75	17	8	18
750	9	8	24
7500	18	19	1
7501	21	18	19
7502	18	19	1
7503	16	18	13
7504	8	21	1
7505	13	18	19
7506	9	13	18
7507	18	6	26
7508	18	3	5
7509	18	6	19
751	21	4	18
7510	3	6	18
7511	3	18	19
7512	3	18	19
7513	3	18	19
7514	18	19	1
7515	6	1	26
7516	3	18	19
7517	18	22	6
7518	20	3	18
7519	3	18	19
752	8	20	24
7520	18	6	19
7521	1	6	24
7522	6	25	18
7523	9	18	1
7524	18	3	13
7525	4	11	2
7527	18	17	19
7528	18	3	19
7529	17	18	19
753	10	25	16
7530	18	19	1
7531	3	18	19
7532	7	3	18
7533	18	12	19
7534	17	19	24
7535	21	18	19
7536	11	18	19
7537	11	25	18
7538	18	1	19
7539	18	1	25
754	18	21	19
7540	24	18	19
7541	24	12	18
7542	19	2	18
7543	25	3	18
7544	26	13	4
7545	19	20	15
7546	18	6	1
7547	8	6	3
7548	18	13	19
7549	18	19	1
755	11	22	1
7550	10	6	18
7551	10	18	19
7552	3	21	18
7553	18	5	19
7554	24	18	14
7555	25	11	8
7556	3	18	19
7557	18	3	19
7558	18	19	1
7559	18	21	6
756	15	17	6
7560	18	13	19
7561	18	19	1
7562	6	18	19
7563	18	3	7
7564	15	4	12
7565	3	16	18
7566	19	18	1
7567	18	21	19
7568	18	24	19
7569	18	19	1
757	4	10	11
7570	18	9	19
7571	10	18	19
7572	10	20	18
7573	3	10	18
7574	8	15	18
7575	13	26	18
7576	12	21	18
7577	26	25	11
7578	5	3	18
7579	18	26	19
758	3	13	21
7580	21	18	19
7581	15	26	18
7582	3	5	18
7583	21	18	19
7584	9	18	19
7585	10	22	8
7586	10	3	18
7587	3	13	23
7588	18	19	1
7589	18	19	1
759	15	18	19
7590	3	18	19
7591	3	16	18
7592	15	23	18
7593	6	25	19
7594	10	18	19
7595	18	17	19
7596	18	24	19
7597	6	18	19
7598	18	12	19
7599	24	18	19
76	25	26	18
760	25	15	18
7600	18	10	19
7601	13	18	11
7602	3	18	19
7603	6	18	19
7604	21	16	2
7605	19	18	1
7606	17	18	19
7607	22	18	19
7608	22	18	17
7609	18	6	19
761	24	18	19
7610	3	18	19
7611	18	19	1
7612	6	17	18
7613	22	18	19
7614	12	10	18
7615	4	18	19
7616	10	3	19
7617	3	18	19
7618	18	21	19
7619	13	26	18
762	9	18	19
7620	18	3	6
7621	18	5	19
7622	3	18	19
7623	3	5	18
7624	3	18	19
7625	3	18	19
7626	18	19	1
7627	18	19	1
7628	10	18	19
7629	18	19	1
763	26	18	19
7630	10	9	18
7631	3	18	19
7632	17	18	19
7633	10	18	19
7634	25	21	9
7635	3	18	19
7636	18	19	1
7637	5	3	18
7638	18	9	19
7639	3	18	19
764	24	20	1
7640	18	3	19
7641	18	19	1
7642	19	5	17
7643	7	18	19
7644	3	18	19
7645	10	19	18
7646	10	18	19
7647	22	18	19
7648	17	19	6
7649	18	19	1
765	8	24	18
7650	10	18	19
7651	19	10	18
7652	21	8	18
7653	5	18	19
7654	6	18	19
7655	3	18	19
7656	10	18	19
7657	10	24	18
7658	10	13	18
7659	3	18	19
766	8	1	16
7660	10	18	19
7661	10	18	19
7662	10	18	19
7663	6	18	19
7664	6	10	18
7665	4	6	18
7666	12	24	26
7667	18	19	1
7668	9	1	18
7669	18	3	19
767	9	13	18
7670	18	8	21
7671	5	18	3
7672	3	13	18
7673	9	13	18
7674	10	18	19
7675	18	19	1
7676	3	24	18
7677	5	18	19
7678	17	25	18
7679	16	8	18
768	17	19	18
7680	8	7	19
7681	3	18	19
7682	3	18	19
7683	13	18	19
7684	24	21	18
7685	3	21	18
7686	10	18	19
7687	10	18	19
7689	8	13	18
769	20	15	18
7690	16	18	10
7691	24	5	26
7692	6	18	19
7693	18	19	1
7694	16	18	19
7695	22	18	6
7696	13	18	19
7697	13	18	19
7698	19	18	1
7699	2	13	23
77	24	6	18
770	21	4	18
7700	6	18	19
7701	10	18	19
7702	15	18	19
7703	18	19	1
7704	18	13	19
7705	10	18	19
7706	18	24	19
7707	5	18	19
7708	18	16	19
7709	10	18	19
771	21	11	24
7710	18	19	1
7711	17	18	19
7712	12	18	19
7713	23	18	21
7714	1	2	18
7715	14	24	18
7716	8	14	18
7717	9	6	18
7718	23	22	18
7719	17	18	19
772	24	14	9
7720	17	18	19
7721	14	19	22
7722	15	18	19
7723	15	9	18
7724	6	7	4
7725	23	18	19
7726	17	18	19
7727	1	6	12
7728	9	19	18
7729	1	19	2
773	8	14	1
7730	26	23	16
7731	14	1	18
7732	15	21	18
7733	15	17	13
7734	2	19	17
7735	21	19	9
7736	18	3	11
7737	15	18	19
7738	3	18	19
7739	15	19	6
774	12	18	19
7740	5	18	12
7741	10	18	19
7742	3	18	19
7743	8	18	3
7744	2	18	19
7745	8	21	14
7746	2	18	19
7747	12	1	18
7748	8	15	18
7749	20	18	19
775	26	18	19
7750	6	22	18
7751	1	18	12
7752	13	18	15
7753	18	10	19
7754	10	15	8
7755	5	19	24
7756	26	18	19
7757	16	14	18
7758	5	9	19
7759	20	10	18
776	16	24	18
7760	18	19	1
7761	9	14	18
7762	12	19	18
7763	9	24	18
7764	19	23	18
7765	24	20	12
7766	20	18	19
7767	15	18	19
7768	17	18	19
7769	14	1	18
777	23	17	5
7770	2	24	18
7771	24	6	18
7772	23	16	5
7773	9	1	8
7774	25	18	19
7775	9	19	15
7776	9	19	18
7777	5	6	18
7778	4	7	25
7779	1	8	15
778	14	8	15
7780	14	18	19
7781	9	18	19
7782	1	7	18
7783	21	18	19
7784	13	18	19
7785	3	18	14
7786	9	18	19
7787	18	9	19
7788	18	10	19
7789	21	18	10
779	1	18	19
7790	19	6	13
7791	8	9	18
7792	18	26	3
7793	21	23	5
7794	19	6	16
7795	18	10	4
7796	3	25	5
7797	19	6	13
7798	20	4	18
7799	10	21	18
78	19	6	10
780	6	9	18
7800	11	3	18
7801	18	4	19
7802	10	23	18
7803	13	18	19
7804	18	2	10
7805	6	15	18
7806	10	18	16
7807	20	18	13
7808	1	24	14
7809	4	11	18
781	9	25	18
7810	17	18	1
7811	17	19	18
7812	17	10	18
7813	15	12	19
7814	15	24	3
7815	25	4	11
7816	13	6	14
7817	25	24	18
7818	15	5	18
7819	16	2	21
782	19	10	14
7820	1	20	4
7821	6	8	11
7822	20	14	18
7823	9	23	1
7824	25	18	19
7825	25	18	19
7826	19	2	18
7827	1	5	18
7828	26	18	19
7829	24	1	18
783	14	19	8
7830	17	23	18
7831	25	23	18
7832	1	19	18
7833	5	13	18
7834	12	15	18
7835	18	24	19
7836	21	18	16
7837	15	18	19
7838	13	11	19
7839	9	13	18
784	6	18	19
7840	6	18	19
7842	19	10	18
7843	18	4	19
7844	11	18	19
7845	21	8	18
7846	18	9	19
7847	10	23	18
7848	8	24	18
7849	7	9	18
785	14	16	18
7850	19	5	18
7851	12	21	20
7852	18	24	19
7853	5	19	18
7854	12	18	19
7855	18	3	16
7856	26	20	18
7857	4	6	18
7858	2	25	21
7859	5	18	19
786	6	19	18
7860	11	19	18
7862	1	12	16
7863	22	1	18
7864	8	18	19
7865	14	8	7
7866	4	2	18
7867	9	24	18
7868	9	18	19
7869	9	24	18
787	19	1	18
7870	12	2	19
7871	2	12	23
7872	26	25	18
7873	2	1	18
7874	22	26	17
7875	26	25	2
7876	17	24	18
7877	23	17	18
7878	17	1	20
7879	15	12	16
788	17	18	19
7880	1	17	9
7881	14	18	19
7882	15	19	13
7883	1	21	6
7884	1	23	18
7885	1	8	18
7886	8	12	18
7887	4	18	13
7888	2	9	18
7889	24	18	19
789	21	18	19
7890	4	18	20
7891	16	19	4
7892	18	5	19
7893	12	15	18
7894	11	18	9
7895	16	9	18
7896	21	15	18
7897	24	18	19
7898	25	21	11
7899	6	1	12
79	2	19	18
790	7	24	8
7900	12	15	18
7901	2	26	23
7902	3	17	18
7903	25	24	18
7904	25	19	18
7905	11	25	18
7906	10	18	6
7907	2	17	18
7908	25	21	18
7909	18	10	2
791	13	9	18
7910	18	19	1
7911	2	4	18
7912	17	22	23
7913	17	18	19
7914	16	1	15
7915	2	17	18
7916	13	19	17
7917	24	6	20
7918	2	22	11
7919	23	25	14
792	8	11	4
7920	19	18	1
7921	15	10	18
7922	22	13	18
7923	2	18	19
7924	24	6	12
7925	15	12	18
7926	1	19	18
7927	9	26	1
7928	26	22	25
7929	17	19	5
793	4	18	19
7930	2	19	18
7931	20	23	18
7932	20	18	19
7933	20	18	19
7934	13	9	18
7935	2	18	19
7936	16	11	18
7937	7	1	18
7938	3	24	26
7939	3	18	19
794	24	18	19
7940	26	25	24
7941	15	2	19
7942	21	18	4
7943	21	19	12
7944	12	26	18
7945	1	20	18
7946	10	22	11
7947	11	18	19
7948	7	1	18
7949	9	12	15
795	2	18	19
7950	9	18	19
7951	10	26	24
7952	4	18	19
7953	13	21	18
7954	12	19	18
7955	20	4	18
7956	6	3	18
7957	13	8	21
7958	18	20	21
7959	18	10	19
796	25	11	1
7960	24	18	19
7962	11	25	18
7963	8	18	19
7964	22	18	19
7965	20	6	18
7966	15	24	21
7967	19	23	18
7968	11	18	19
7969	10	19	6
797	1	8	18
7970	25	18	14
7971	12	9	18
7972	6	24	18
7973	1	7	23
7974	17	24	13
7975	23	2	18
7976	24	2	22
7977	26	24	18
7978	25	18	19
7979	9	13	18
798	9	15	18
7980	4	6	18
7981	22	18	6
7982	13	10	18
7983	1	18	19
7984	6	11	19
7985	19	25	3
7986	1	14	18
7987	1	18	19
7988	24	1	6
7989	25	11	26
799	1	26	18
7990	8	18	19
7991	15	18	19
7992	23	18	19
7993	20	11	24
7994	4	18	19
7995	24	22	23
7996	19	8	18
7997	19	22	23
7998	15	20	18
7999	19	4	9
8	11	19	18
80	12	10	15
800	19	23	17
8000	12	18	19
8001	24	21	17
8002	15	13	18
8003	26	2	15
8004	8	23	18
8005	15	21	2
8006	1	16	24
8007	25	18	19
8008	25	6	18
8009	25	18	19
801	19	18	24
8010	25	18	6
8011	2	1	18
8012	2	18	19
8013	22	2	18
8014	4	6	8
8015	2	24	18
8016	19	6	18
8017	7	18	19
8018	8	18	19
8019	19	10	18
802	6	18	19
8020	18	19	1
8021	3	11	18
8022	18	10	7
8023	18	5	15
8024	15	19	5
8025	8	4	23
8026	15	16	7
8027	2	18	19
8028	2	12	18
8029	2	18	19
803	6	9	18
8030	3	6	18
8031	6	3	18
8032	24	9	18
8033	3	6	18
8034	4	18	21
8035	4	18	10
8036	3	6	18
8037	3	13	18
8038	4	15	18
8039	10	13	18
804	14	23	26
8040	24	18	3
8041	17	19	18
8042	19	17	18
8043	23	15	19
8044	17	24	16
8045	11	12	16
8046	14	25	18
8047	15	18	19
8048	15	9	22
8049	19	22	18
805	17	18	19
8050	15	1	18
8051	23	19	20
8052	22	25	5
8053	9	26	18
8054	15	16	18
8055	23	1	18
8056	15	21	18
8057	25	18	19
8058	22	25	8
8059	17	18	19
806	16	26	18
8060	11	19	15
8061	16	19	6
8062	5	12	9
8063	17	18	19
8064	17	18	19
8065	19	9	18
8066	13	18	19
8067	13	19	18
8068	6	24	18
8069	15	18	19
807	3	4	18
8070	13	18	19
8071	3	25	18
8072	15	2	18
8073	18	3	19
8074	13	18	19
8075	18	17	19
8076	3	18	19
8077	11	6	1
8078	11	2	13
8079	10	24	16
808	21	19	7
8080	5	18	19
8081	18	13	25
8082	15	2	18
8083	13	11	3
8084	24	3	19
8085	13	18	19
8086	18	16	19
8087	18	19	1
8088	21	10	26
8089	6	18	19
809	15	9	18
8090	18	13	6
8091	18	5	19
8092	3	7	18
8093	18	3	19
8094	6	26	18
8095	11	3	18
8096	20	26	5
8097	20	26	4
8098	10	18	19
8099	24	18	19
81	5	19	18
810	19	3	22
8100	18	1	19
8101	3	18	19
8102	18	10	11
8103	3	24	13
8104	3	18	8
8105	4	18	19
8106	1	18	15
8107	12	18	19
8108	15	12	18
8109	24	18	19
811	17	19	18
8110	13	19	18
8111	1	20	24
8112	20	18	19
8113	3	18	19
8114	18	21	6
8115	3	18	19
8116	1	6	18
8117	1	26	17
8118	17	18	19
8119	2	12	18
812	6	24	22
8120	21	4	19
8121	25	26	18
8122	6	18	19
8123	15	18	1
8124	12	25	9
8125	2	16	19
8126	2	19	24
8127	2	8	22
8128	22	6	21
8129	2	19	18
813	14	26	18
8130	14	19	1
8131	4	8	18
8132	14	8	18
8133	23	19	18
8134	12	1	18
8135	25	19	23
8136	11	25	18
8137	22	25	18
8138	17	18	19
8139	22	23	2
814	19	9	18
8140	1	18	19
8141	2	7	18
8142	15	18	19
8143	19	22	18
8144	25	1	18
8145	1	12	18
8146	26	6	18
8147	11	16	6
8148	25	8	18
8149	21	1	11
815	9	19	23
8150	1	20	6
8151	9	12	18
8152	16	17	19
8153	19	11	18
8154	5	4	18
8155	23	19	18
8156	12	18	19
8157	19	24	18
8158	1	18	19
8159	23	8	13
816	9	6	13
8160	19	16	10
8161	19	23	18
8162	11	3	18
8163	1	11	24
8164	20	26	18
8165	15	18	19
8166	16	1	18
8167	9	1	13
8168	11	13	3
8169	19	18	1
817	13	1	4
8170	20	2	18
8171	8	22	9
8172	20	18	3
8173	4	3	18
8174	18	19	1
8175	11	18	19
8176	25	19	18
8177	3	21	18
8178	15	18	4
8179	3	11	18
818	14	24	8
8180	3	11	18
8181	21	7	18
8182	24	21	18
8183	7	3	13
8184	3	18	17
8185	12	18	19
8186	19	13	18
8187	24	6	1
8188	6	3	26
8189	4	18	19
819	24	8	18
8190	9	24	6
8192	7	18	19
8193	18	23	1
8194	4	18	3
8195	7	15	18
8196	10	18	19
8197	14	18	19
8198	23	12	22
8199	9	22	14
82	14	6	18
820	14	18	17
8200	2	11	19
8201	9	23	24
8202	23	20	24
8203	17	18	19
8204	25	18	19
8205	26	23	18
8206	19	15	26
8207	16	19	18
8208	17	18	19
8209	8	18	19
821	10	6	18
8210	14	6	17
8211	25	18	19
8212	12	11	20
8213	2	19	15
8214	16	21	2
8215	12	1	8
8216	8	19	15
8217	7	2	18
8218	9	2	17
8219	8	14	18
822	18	10	8
8220	26	15	6
8221	18	5	16
8222	12	4	18
8223	13	18	19
8224	9	10	18
8225	9	21	18
8226	24	3	18
8227	3	5	18
8228	6	8	19
8229	18	16	11
823	25	8	11
8230	21	3	1
8231	18	19	1
8232	2	18	19
8233	11	15	16
8234	9	2	18
8235	12	9	10
8236	10	20	12
8237	4	18	19
8239	4	22	15
824	13	18	19
8240	3	16	18
8241	3	4	18
8242	6	3	21
8243	18	5	19
8244	2	1	18
8245	21	23	3
8246	18	1	19
8247	19	10	18
8248	1	15	9
8249	3	18	19
825	6	3	20
8250	3	18	19
8251	22	8	11
8252	9	10	3
8253	18	4	16
8254	3	18	19
8255	16	15	18
8256	18	19	1
8257	21	18	19
8258	6	18	19
8259	18	21	19
826	4	19	17
8260	18	3	19
8261	18	13	6
8262	6	18	19
8263	13	12	14
8264	13	18	19
8265	20	25	6
8266	15	18	13
8267	5	18	3
8268	21	4	16
8269	21	18	19
827	9	18	19
8270	3	18	19
8271	25	13	7
8272	3	18	19
8273	3	24	21
8274	3	18	19
8275	18	3	19
8276	14	3	18
8277	3	18	19
8278	3	18	19
8279	6	3	18
828	23	25	2
8280	3	18	19
8281	3	18	19
8282	4	11	18
8283	3	18	19
8284	21	10	18
8285	19	18	1
8286	7	18	19
8287	10	18	19
8288	13	10	18
8289	18	8	13
829	24	26	10
8290	18	10	3
8291	17	18	19
8292	19	18	1
8293	18	19	22
8294	8	1	11
8295	21	18	19
8296	18	13	19
8297	18	21	7
8298	6	18	19
8299	13	18	19
83	8	18	19
830	21	24	4
8300	18	10	22
8301	18	24	19
8302	18	3	6
8303	3	18	6
8304	10	6	18
8305	3	18	19
8306	5	18	19
8307	21	18	19
8308	21	3	18
8309	18	21	3
831	5	4	18
8310	18	15	8
8311	3	18	25
8312	18	22	4
8313	13	10	18
8314	18	25	19
8315	4	3	18
8316	22	25	9
8317	3	23	18
8318	6	18	19
8319	3	18	19
832	6	11	13
8320	18	24	19
8321	18	25	19
8322	3	18	19
8323	18	15	19
8324	18	1	19
8325	9	18	19
8327	3	6	18
8328	6	25	22
8329	7	10	3
833	19	23	9
8330	19	26	18
8331	3	16	6
8332	3	12	6
8333	13	18	19
8334	18	6	19
8335	18	19	1
8336	18	6	26
8337	3	18	19
8338	13	25	3
8339	3	18	19
834	14	26	18
8340	18	21	3
8341	3	21	18
8342	18	19	1
8343	10	18	19
8344	10	6	18
8345	18	6	25
8346	18	3	19
8347	18	17	19
8348	18	19	1
8349	18	21	12
835	9	18	19
8350	18	19	1
8351	19	18	1
8352	17	18	19
8353	22	18	19
8354	22	17	25
8355	18	6	19
8356	3	18	19
8357	16	18	19
8358	17	18	19
8359	18	19	1
836	1	26	8
8360	6	17	18
8361	22	18	19
8362	12	10	21
8363	10	5	4
8364	10	3	18
8365	3	18	19
8366	18	21	19
8367	18	3	6
8368	18	5	19
8369	3	18	19
837	1	14	26
8370	3	18	19
8371	3	18	19
8372	18	19	1
8373	18	19	1
8374	10	18	19
8375	6	20	18
8376	18	19	1
8377	3	18	19
8378	17	18	19
8379	10	18	19
838	15	1	18
8380	25	21	9
8381	3	18	19
8382	18	19	1
8383	5	18	19
8384	18	9	19
8385	3	18	19
8386	18	3	20
8387	18	19	1
8388	17	5	19
8389	7	18	19
839	14	21	6
8390	3	18	19
8391	10	18	19
8392	10	18	19
8393	22	18	19
8394	17	18	19
8395	18	19	1
8396	10	18	19
8397	19	18	1
8398	21	1	18
8399	5	18	19
84	12	10	1
840	13	6	18
8400	6	18	19
8401	3	18	19
8402	10	18	19
8403	10	24	18
8404	10	13	18
8405	3	18	19
8406	10	18	19
8407	10	18	19
8408	10	6	18
8409	6	18	19
841	19	23	21
8410	6	10	18
8411	4	6	18
8412	18	19	1
8413	18	3	19
8414	18	8	21
8415	5	21	3
8416	3	18	19
8417	10	18	19
8418	18	19	1
8419	3	18	19
842	24	19	11
8420	5	18	19
8421	17	25	18
8422	8	7	18
8423	3	18	19
8424	3	18	19
8425	13	18	19
8426	24	21	18
8427	3	21	18
8428	10	18	19
8429	10	18	19
843	6	19	18
8431	16	18	19
8432	6	24	18
8433	18	19	1
8434	16	18	19
8435	13	18	19
8436	13	18	19
8437	19	18	1
8438	2	13	19
8439	6	18	19
844	2	19	18
8440	10	18	19
8441	18	15	19
8442	18	19	1
8443	18	13	19
8444	10	18	19
8445	18	24	19
8446	5	18	19
8447	18	16	19
8448	10	18	19
8449	17	15	18
845	14	24	18
8450	4	21	18
8451	12	20	18
8452	10	4	6
8453	19	10	18
8454	4	18	19
8455	3	18	19
8456	19	17	18
8457	11	18	19
8458	4	1	18
8459	18	6	8
846	16	19	9
8460	19	15	10
8461	15	2	18
8462	23	19	8
8463	18	4	19
8464	17	4	10
8465	4	17	18
8466	5	18	19
8467	18	19	1
8468	8	18	19
8469	4	18	19
847	26	16	24
8470	26	23	18
8471	17	4	18
8472	15	22	18
8473	2	22	7
848	4	14	21
849	19	5	18
8496	13	18	19
8497	17	18	19
8498	2	18	19
8499	18	19	1
85	2	18	19
850	24	18	17
8500	19	17	18
8501	23	19	18
8502	21	18	4
8503	10	17	18
8504	1	18	19
8505	4	18	19
8506	3	18	19
8507	2	19	18
8508	18	19	1
8509	10	25	22
851	17	19	9
8510	3	9	18
8511	10	14	4
8512	2	18	19
8513	7	20	3
8514	11	21	24
8515	3	9	17
8516	18	21	17
8517	23	17	25
8518	14	18	19
8519	19	9	7
852	12	2	18
8520	18	4	19
8521	2	19	15
8522	3	1	18
8523	18	24	5
8524	10	7	18
8525	20	5	13
8526	18	19	1
8527	5	18	13
8528	20	6	11
8529	20	18	19
853	19	16	7
8530	20	24	18
8531	1	18	19
8532	15	18	19
8533	4	6	21
8534	1	26	7
8535	12	18	11
8536	4	21	13
8537	20	18	14
8538	3	5	18
8539	5	18	19
854	2	23	18
8540	11	18	3
8541	9	16	11
8542	15	16	4
8543	18	8	19
8544	1	8	18
8545	18	25	19
8546	3	10	18
8547	4	18	10
855	12	19	18
856	8	15	19
857	8	18	19
858	15	18	19
8596	2	18	19
8597	26	1	2
8598	26	9	23
8599	9	1	18
86	2	19	25
860	4	25	22
8601	9	18	7
8602	3	18	24
8603	3	18	9
8604	10	18	11
8605	5	11	18
8606	18	11	19
8607	4	20	18
8608	26	24	17
8609	5	19	2
861	4	21	18
8610	2	18	19
8611	19	11	18
8612	1	18	6
8613	15	12	23
8614	9	24	6
8615	9	24	18
8616	26	24	18
8617	1	15	18
8618	1	18	24
8619	12	18	19
862	21	7	19
8620	18	19	1
8621	6	25	4
8622	18	7	3
8623	21	18	19
8624	2	16	19
8625	3	18	22
8626	4	6	18
8627	17	19	24
8628	21	4	18
8629	18	19	1
863	19	18	1
8630	15	11	18
8631	15	1	2
8632	1	24	6
8633	15	6	18
8634	13	18	19
8635	4	19	15
8636	21	18	19
8637	2	16	18
8638	6	10	18
8639	1	11	18
864	26	13	9
8640	15	4	18
8641	15	1	18
8642	2	15	18
8643	18	15	11
8644	19	17	18
8645	19	8	22
8646	16	7	25
8647	19	9	18
8648	15	22	18
8649	3	18	19
865	11	15	18
8650	15	4	10
8651	15	18	19
8652	15	12	3
8653	1	19	16
8654	18	24	16
8655	18	11	20
8656	10	18	12
8657	15	8	18
8658	24	18	19
8659	13	10	6
866	8	24	3
8661	15	2	18
8662	18	11	1
8663	9	1	14
8664	10	4	20
8665	3	18	19
8666	15	1	18
8667	18	13	19
8668	18	26	3
8669	16	15	19
867	19	2	18
8670	5	2	18
8671	3	18	19
8672	10	25	13
8673	18	6	19
8674	4	3	18
8675	10	18	22
8676	22	1	13
8677	15	18	19
8678	22	18	19
8679	10	18	4
868	23	19	21
8680	19	5	21
8681	24	17	18
8682	12	21	18
8683	22	6	18
8684	15	5	18
8685	12	15	2
8686	18	10	25
8687	13	9	11
8688	18	9	21
8689	18	12	6
869	9	1	16
8690	10	20	19
8691	5	8	18
8692	15	18	5
8693	17	18	19
8694	5	4	3
8695	22	8	2
8696	6	16	8
8697	19	18	1
8698	8	9	18
8699	9	18	19
87	1	17	18
870	11	26	13
8700	9	1	23
8701	9	1	19
8702	18	21	15
8703	22	18	19
8704	12	1	5
8705	22	23	18
8706	17	12	18
8707	9	18	19
8709	13	18	19
871	1	24	12
8710	15	18	19
8711	17	18	19
8712	4	14	18
8713	5	3	18
8714	1	11	18
8715	3	18	19
8716	15	18	19
8717	17	15	18
8718	10	18	19
8719	22	18	19
872	15	22	6
8720	10	8	18
8721	6	9	18
8722	10	18	19
8723	17	24	18
8724	15	18	21
8725	19	10	15
8726	17	19	14
8727	11	6	19
8728	15	26	20
8729	12	19	18
873	6	26	24
8730	21	9	2
8731	2	19	18
8732	17	13	18
8733	18	10	6
8734	10	18	19
8735	25	14	11
8736	21	18	19
8737	20	6	18
8738	13	19	24
8739	3	19	18
874	19	18	1
8740	18	13	10
8741	13	18	19
8742	18	1	19
8743	4	18	19
8744	2	21	18
8745	22	19	12
8746	12	19	21
8747	18	10	13
8748	6	3	18
8749	19	21	4
875	19	2	18
8750	5	6	7
8751	20	4	18
8752	3	25	18
8753	3	18	19
8754	3	18	19
8755	8	19	23
8756	21	24	1
8757	26	18	19
8758	3	16	18
8759	18	5	19
876	19	8	18
8760	4	18	19
8761	3	18	20
8762	21	18	19
8763	10	15	25
8764	3	18	16
8765	14	25	22
8766	18	11	19
8767	3	5	18
8768	17	18	19
8769	2	18	19
877	26	24	18
8770	13	7	18
8771	19	11	5
8772	7	13	25
8773	10	18	5
8774	18	19	1
8775	11	3	18
8776	17	24	18
8777	11	2	15
8778	23	19	6
8779	18	19	1
878	15	24	18
8780	4	1	18
8781	4	15	18
8782	4	24	8
8783	19	10	18
8784	19	16	18
8785	18	4	24
8786	4	8	18
8787	10	4	17
8788	1	19	18
8789	4	1	18
879	14	11	6
8790	10	6	18
8791	15	12	18
8792	1	13	24
8793	10	8	19
8794	5	3	18
8795	10	16	18
8796	4	18	6
8797	9	18	19
8798	18	21	3
8799	10	18	19
88	8	19	10
880	22	17	10
8800	10	13	18
8801	18	10	21
8802	10	25	18
8803	10	4	17
8804	10	17	18
8805	20	15	10
8806	20	1	18
8807	18	6	3
8808	4	15	18
8809	5	18	19
881	19	18	1
8810	5	1	15
8811	2	18	19
8812	12	15	18
8813	7	1	3
8814	17	9	18
8815	17	18	2
8816	22	24	1
8817	12	18	2
8818	15	18	19
8819	3	19	25
882	7	25	18
8820	24	13	20
8821	12	2	18
8822	4	19	18
8823	15	9	18
8824	10	6	3
8825	4	18	5
8826	5	18	1
8827	12	24	15
8828	23	4	18
8829	2	26	19
883	26	18	19
8830	12	26	18
8831	19	2	18
8832	12	1	18
8833	9	19	18
8834	25	18	19
8835	10	18	4
8836	19	17	18
8837	22	1	2
8838	19	3	18
8839	6	4	12
884	19	3	18
8840	3	18	19
8841	7	1	18
8842	20	1	19
8843	26	15	17
8844	22	18	19
8845	25	4	6
8846	10	13	3
8847	26	1	12
8848	21	1	12
8849	18	3	19
885	12	19	18
8850	13	19	18
8851	13	10	18
8852	10	3	22
8853	5	1	25
8854	3	18	19
8855	1	5	9
8856	8	6	1
8857	18	21	19
8858	25	2	8
8859	2	15	12
886	2	22	12
8860	23	18	19
8861	4	15	17
8862	19	18	1
8863	10	18	19
8864	15	12	25
8865	7	18	19
8866	5	18	1
8867	3	19	26
8868	2	18	19
8869	10	5	6
887	19	23	18
8870	23	4	18
8871	5	18	11
8872	2	18	19
8873	8	1	12
8874	17	19	2
8875	18	4	10
8876	24	18	19
8877	17	21	18
8878	23	19	18
8879	13	18	19
888	2	6	15
8880	21	23	17
8881	25	18	24
8882	23	17	18
8883	18	5	19
8884	5	18	19
8885	5	21	18
8886	21	4	18
8887	24	4	2
8888	20	18	19
8889	18	3	19
889	21	15	18
8890	5	18	11
8891	18	5	21
8892	22	8	18
8893	22	18	19
8894	2	19	18
8895	19	7	18
8896	21	1	18
8897	21	18	6
8898	12	18	19
8899	18	21	1
89	14	8	18
890	2	23	18
8900	8	18	19
8901	13	18	10
8902	12	2	21
8903	12	10	19
8904	18	21	19
8905	3	18	19
8906	10	6	18
8907	13	15	18
8908	8	18	19
8909	3	6	18
891	12	26	23
8910	17	18	19
8911	12	24	3
8912	18	10	4
8913	20	19	18
8914	18	1	19
8915	18	19	1
8916	17	2	24
8917	19	4	17
8918	3	7	18
8919	11	3	18
892	20	19	18
8920	2	11	18
8921	5	18	19
8922	18	25	19
8923	11	14	18
8924	6	20	21
8925	3	12	13
8926	22	18	19
8927	15	12	18
8928	8	15	18
8929	17	23	18
893	24	20	18
8930	12	19	18
8931	18	8	3
8932	4	8	19
8933	9	8	18
8934	5	18	19
8935	3	18	19
8936	3	24	18
8937	12	18	19
8938	4	18	6
8939	18	19	1
894	6	18	19
8940	4	11	3
8941	18	12	23
8942	3	18	21
8943	4	18	19
8944	15	18	19
8945	4	18	19
8946	4	15	18
8947	18	2	17
8948	20	1	6
8949	9	18	19
895	6	25	16
8950	18	19	1
8951	5	18	19
8952	15	18	19
8953	26	23	24
8954	18	24	19
8955	4	18	11
8956	4	17	14
8957	22	17	18
8958	18	22	8
8959	4	21	18
896	26	24	5
8960	5	20	4
8961	12	19	2
8962	12	26	18
8963	24	18	26
8964	24	18	21
8965	20	1	18
